tax_id	species	genus	family	order	class	phylum	superkingdom
270455	NA	NA	Puniceicoccaceae	Puniceicoccales	Opitutae	Verrucomicrobia	Bacteria
310512	NA	NA	Puniceicoccaceae	Puniceicoccales	Opitutae	Verrucomicrobia	Bacteria
341545	NA	NA	Puniceicoccaceae	Puniceicoccales	Opitutae	Verrucomicrobia	Bacteria
278788	NA	NA	Puniceicoccaceae	Puniceicoccales	Opitutae	Verrucomicrobia	Bacteria
334374	NA	NA	Puniceicoccaceae	Puniceicoccales	Opitutae	Verrucomicrobia	Bacteria
545467	NA	NA	Puniceicoccaceae	Puniceicoccales	Opitutae	Verrucomicrobia	Bacteria
41135	NA	NA	Puniceicoccaceae	Puniceicoccales	Opitutae	Verrucomicrobia	Bacteria
245143	NA	NA	Puniceicoccaceae	Puniceicoccales	Opitutae	Verrucomicrobia	Bacteria
234675	NA	NA	Puniceicoccaceae	Puniceicoccales	Opitutae	Verrucomicrobia	Bacteria
227671	NA	NA	Puniceicoccaceae	Puniceicoccales	Opitutae	Verrucomicrobia	Bacteria
119942	NA	NA	Puniceicoccaceae	Puniceicoccales	Opitutae	Verrucomicrobia	Bacteria
577212	NA	NA	Puniceicoccaceae	Puniceicoccales	Opitutae	Verrucomicrobia	Bacteria
305871	NA	NA	Puniceicoccaceae	Puniceicoccales	Opitutae	Verrucomicrobia	Bacteria
323190	NA	Opitutus	Opitutaceae	Opitutales	Opitutae	Verrucomicrobia	Bacteria
584845	NA	NA	Opitutaceae	Opitutales	Opitutae	Verrucomicrobia	Bacteria
209628	NA	NA	Opitutaceae	Opitutales	Opitutae	Verrucomicrobia	Bacteria
216828	NA	NA	Opitutaceae	Opitutales	Opitutae	Verrucomicrobia	Bacteria
114788	NA	NA	Opitutaceae	Opitutales	Opitutae	Verrucomicrobia	Bacteria
304196	NA	NA	Opitutaceae	Opitutales	Opitutae	Verrucomicrobia	Bacteria
513750	NA	NA	NA	NA	Opitutae	Verrucomicrobia	Bacteria
534533	NA	NA	LD19	Methylacidiphilales	Methylacidiphilae	Verrucomicrobia	Bacteria
148371	NA	NA	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
544574	NA	NA	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
319505	NA	Luteolibacter	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
170976	NA	Luteolibacter	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
535322	NA	Luteolibacter	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
510993	NA	Luteolibacter	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
589956	NA	Luteolibacter	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
546058	NA	Luteolibacter	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
106097	NA	Luteolibacter	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
105709	NA	Luteolibacter	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
111348	NA	Luteolibacter	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
562802	NA	Luteolibacter	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
540412	NA	Luteolibacter	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
235471	NA	Haloferula	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
580227	NA	NA	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
161217	NA	NA	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
155518	NA	NA	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
338616	NA	NA	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
152550	NA	NA	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
235366	NA	NA	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
517793	NA	MSBL3	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
554821	NA	MSBL3	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
510838	NA	MSBL3	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
305960	NA	Verrucomicrobium	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
569018	NA	Verrucomicrobium	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
40791	NA	Verrucomicrobium	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
346553	NA	Verrucomicrobium	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
237232	NA	Verrucomicrobium	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
278234	Akkermansiamuciniphila	Akkermansia	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
177339	NA	Akkermansia	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
1596	NA	NA	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
113378	NA	Prosthecobacter	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
102890	Prosthecobacterdebontii	Prosthecobacter	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
556878	NA	Prosthecobacter	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
248041	Prosthecobactervanneervenii	Prosthecobacter	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
252314	NA	NA	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
519950	NA	NA	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
119231	NA	CandidatusXiphinematobacter	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
570886	NA	CandidatusXiphinematobacter	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
573565	NA	CandidatusXiphinematobacter	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
509040	NA	CandidatusXiphinematobacter	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
509124	NA	CandidatusXiphinematobacter	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
244496	NA	CandidatusXiphinematobacter	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
267722	NA	CandidatusXiphinematobacter	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
146126	NA	CandidatusXiphinematobacter	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
154899	NA	MC18	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
227051	NA	MC18	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
154102	NA	MC18	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
161227	NA	MC18	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
223329	NA	MC18	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
220494	NA	MC18	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
3046	NA	MC18	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
592952	NA	MC18	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
240862	NA	MC18	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
309788	NA	MC18	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
256977	NA	MC18	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
240687	NA	MC18	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
150925	NA	MC18	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
243353	NA	MC18	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
578268	NA	MC18	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
235848	NA	MC18	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
236458	NA	Chthoniobacter	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
354713	NA	Chthoniobacter	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
142335	NA	Chthoniobacter	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
214306	NA	Chthoniobacter	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
270180	NA	Chthoniobacter	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
205420	NA	Chthoniobacter	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
535268	NA	Chthoniobacter	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
251499	NA	Chthoniobacter	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
104784	NA	Chthoniobacter	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
347528	Chthoniobacterflavus	Chthoniobacter	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
511817	NA	Chthoniobacter	Spartobacteriaceae	Spartobacteriales	Spartobacteria	Verrucomicrobia	Bacteria
574533	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
159970	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
331129	NA	NA	Verrucomicrobiasubdivision3	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
536090	NA	NA	Verrucomicrobiasubdivision3	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
222261	NA	NA	Verrucomicrobiasubdivision3	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
222914	NA	NA	Verrucomicrobiasubdivision3	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
589297	NA	NA	Verrucomicrobiasubdivision3	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
578045	NA	NA	Verrucomicrobiasubdivision3	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
156917	NA	NA	Verrucomicrobiasubdivision3	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
338969	NA	NA	Verrucomicrobiasubdivision3	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
240142	NA	NA	Verrucomicrobiasubdivision3	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
210788	NA	NA	Verrucomicrobiasubdivision3	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
217650	NA	NA	Verrucomicrobiasubdivision3	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
152799	NA	NA	Verrucomicrobiasubdivision3	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
137061	NA	NA	Verrucomicrobiasubdivision3	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
539821	NA	NA	Verrucomicrobiasubdivision3	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
151664	NA	NA	Verrucomicrobiasubdivision3	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
241839	NA	NA	Verrucomicrobiasubdivision3	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
353925	NA	NA	Verrucomicrobiasubdivision3	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
235541	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
250253	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
223550	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
241999	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
551837	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
510956	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
220193	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
238929	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
154318	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
221692	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
224152	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
248805	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
585431	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
155778	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
156353	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
513679	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
132722	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
206560	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
256933	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
218456	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
589290	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
253619	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
200868	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
237754	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
204465	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
543327	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
125736	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
259898	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
63232	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
570808	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
161263	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
339617	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
247797	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
255540	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
257782	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
218434	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
113158	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
583421	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
326461	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
513658	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
355710	NA	NA	NA	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
343315	NA	NA	NA	NA	R76-B18	Verrucomicrobia	Bacteria
57459	NA	NA	NA	NA	R76-B18	Verrucomicrobia	Bacteria
61856	NA	NA	NA	NA	R76-B18	Verrucomicrobia	Bacteria
114335	NA	NA	NA	NA	R76-B18	Verrucomicrobia	Bacteria
533044	NA	NA	NA	NA	R76-B18	Verrucomicrobia	Bacteria
251544	NA	NA	NA	NA	Verruco-5	Verrucomicrobia	Bacteria
83178	NA	NA	NA	NA	TP21	Verrucomicrobia	Bacteria
113979	NA	NA	NA	Victivallales	Lentisphaerae	Lentisphaerae	Bacteria
100123	NA	NA	Victivallaceae	Victivallales	Lentisphaerae	Lentisphaerae	Bacteria
368928	NA	NA	Victivallaceae	Victivallales	Lentisphaerae	Lentisphaerae	Bacteria
563388	NA	NA	NA	Z20	Lentisphaerae	Lentisphaerae	Bacteria
111528	Lentisphaeraaraneosa	Lentisphaera	Lentisphaeraceae	Lentisphaerales	Lentisphaerae	Lentisphaerae	Bacteria
264161	NA	NA	kpj58rc	GIF10	koll11	OP3	Bacteria
553831	NA	NA	kpj58rc	GIF10	koll11	OP3	Bacteria
153831	NA	NA	NA	GIF10	koll11	OP3	Bacteria
131589	NA	NA	NA	NA	PBS-25	OP3	Bacteria
585368	NA	NA	NA	NA	PBS-25	OP3	Bacteria
73086	NA	NA	NA	NA	vadinHA49	Planctomycetes	Bacteria
509051	NA	NA	NA	NA	vadinHA49	Planctomycetes	Bacteria
2788	NA	NA	NA	OM190	agg27	Planctomycetes	Bacteria
333159	NA	NA	NA	OM190	agg27	Planctomycetes	Bacteria
244050	NA	NA	NA	OM190	agg27	Planctomycetes	Bacteria
318107	NA	NA	NA	OM190	agg27	Planctomycetes	Bacteria
536150	NA	NA	NA	OM190	agg27	Planctomycetes	Bacteria
266754	NA	NA	NA	OM190	agg27	Planctomycetes	Bacteria
577122	NA	NA	NA	CL500-15	agg27	Planctomycetes	Bacteria
525666	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
200064	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
314228	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
72455	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
555142	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
510851	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
159441	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
536385	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
560786	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
66932	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
582509	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
549290	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
270592	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
579998	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
544225	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
582419	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
323064	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
50882	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
579256	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
544469	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
113272	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
213225	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
589011	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
170286	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
353483	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
563596	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
165216	NA	NA	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
440418	NA	Rhodopirellula	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
399640	NA	Rhodopirellula	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
247225	NA	Rhodopirellula	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
107148	NA	Rhodopirellula	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
589642	NA	Rhodopirellula	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
558514	NA	Rhodopirellula	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
352654	NA	Rhodopirellula	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
2805	NA	Rhodopirellula	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
319990	NA	Rhodopirellula	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
545203	NA	Rhodopirellula	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
543167	NA	Rhodopirellula	NA	Pirellulales	Planctomycea	Planctomycetes	Bacteria
142901	NA	NA	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
214356	NA	NA	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
201662	NA	NA	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
153928	NA	NA	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
152343	NA	NA	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
30167	NA	NA	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
223634	NA	NA	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
51628	NA	NA	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
145730	NA	NA	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
200304	NA	NA	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
245832	NA	NA	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
577081	NA	NA	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
513590	NA	NA	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
586939	NA	NA	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
204219	NA	NA	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
324145	NA	NA	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
28765	NA	Pirellula	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
329544	NA	Pirellula	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
238799	NA	Pirellula	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
560957	NA	A17	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
583602	NA	A17	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
35556	NA	A17	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
530010	NA	A17	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
241588	NA	A17	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
208621	NA	A17	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
304581	NA	A17	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
33376	NA	A17	Pirellulaceae	Pirellulales	Planctomycea	Planctomycetes	Bacteria
278198	NA	Planctomyces	Planctomycetaceae	Planctomycetales	Planctomycea	Planctomycetes	Bacteria
558118	NA	Planctomyces	Planctomycetaceae	Planctomycetales	Planctomycea	Planctomycetes	Bacteria
85331	NA	Planctomyces	Planctomycetaceae	Planctomycetales	Planctomycea	Planctomycetes	Bacteria
508828	NA	Planctomyces	Planctomycetaceae	Planctomycetales	Planctomycea	Planctomycetes	Bacteria
237767	NA	Planctomyces	Planctomycetaceae	Planctomycetales	Planctomycea	Planctomycetes	Bacteria
576162	NA	Planctomyces	Planctomycetaceae	Planctomycetales	Planctomycea	Planctomycetes	Bacteria
581457	NA	Planctomyces	Planctomycetaceae	Planctomycetales	Planctomycea	Planctomycetes	Bacteria
385507	NA	Planctomyces	Planctomycetaceae	Planctomycetales	Planctomycea	Planctomycetes	Bacteria
238659	NA	Planctomyces	Planctomycetaceae	Planctomycetales	Planctomycea	Planctomycetes	Bacteria
339412	NA	Planctomyces	Planctomycetaceae	Planctomycetales	Planctomycea	Planctomycetes	Bacteria
246619	NA	Planctomyces	Planctomycetaceae	Planctomycetales	Planctomycea	Planctomycetes	Bacteria
2862	NA	Planctomyces	Planctomycetaceae	Planctomycetales	Planctomycea	Planctomycetes	Bacteria
50220	NA	Planctomyces	Planctomycetaceae	Planctomycetales	Planctomycea	Planctomycetes	Bacteria
203469	NA	NA	Gemmataceae	Gemmatales	Planctomycea	Planctomycetes	Bacteria
573149	NA	NA	Gemmataceae	Gemmatales	Planctomycea	Planctomycetes	Bacteria
201913	NA	Gemmata	Gemmataceae	Gemmatales	Planctomycea	Planctomycetes	Bacteria
581403	NA	Gemmata	Gemmataceae	Gemmatales	Planctomycea	Planctomycetes	Bacteria
201687	NA	NA	Gemmataceae	Gemmatales	Planctomycea	Planctomycetes	Bacteria
253376	NA	NA	Gemmataceae	Gemmatales	Planctomycea	Planctomycetes	Bacteria
279355	NA	NA	Gemmataceae	Gemmatales	Planctomycea	Planctomycetes	Bacteria
220916	NA	NA	Gemmataceae	Gemmatales	Planctomycea	Planctomycetes	Bacteria
544572	NA	NA	Isosphaeraceae	Gemmatales	Planctomycea	Planctomycetes	Bacteria
202171	NA	NA	Isosphaeraceae	Gemmatales	Planctomycea	Planctomycetes	Bacteria
221502	NA	NA	Isosphaeraceae	Gemmatales	Planctomycea	Planctomycetes	Bacteria
220676	NA	NA	Isosphaeraceae	Gemmatales	Planctomycea	Planctomycetes	Bacteria
251688	NA	NA	NA	Phycisphaerales	Phycisphaerae	Planctomycetes	Bacteria
231309	NA	NA	NA	Phycisphaerales	Phycisphaerae	Planctomycetes	Bacteria
351708	NA	NA	NA	Phycisphaerales	Phycisphaerae	Planctomycetes	Bacteria
219735	NA	NA	NA	NA	Phycisphaerae	Planctomycetes	Bacteria
517627	NA	NA	NA	NA	Phycisphaerae	Planctomycetes	Bacteria
576923	NA	NA	NA	NA	Phycisphaerae	Planctomycetes	Bacteria
