tax_id	AQC1cm	AQC4cm	AQC7cm	Even1	Even2	Even3	F21Plmr	LMEpi24M	M11Fcsw	M11Plmr	M11Tong	M31Fcsw	M31Plmr	M31Tong	NP2	NP3	NP5	SLEpi20M	TRRsed1	TRRsed2	TRRsed3	TS28	TS29
206278	4792	2918	1939	30	2	0	0	5	0	2	1	0	0	6	17	6	2	15	0	5	0	2	20
212027	48	53	55	2	2	0	0	2	0	0	0	0	6	0	0	0	1	2	1	10	13	1	0
206963	328	363	268	5	0	0	0	2	0	0	1	1	1	1	3	0	1	0	61	66	27	1	0
593363	123	107	103	5	0	0	2	1	0	0	0	0	0	0	0	1	0	0	6	3	8	0	0
256904	17	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	35	35	0	1
549321	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	47	12	0	0
512939	386	217	253	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0
218985	72	168	118	0	0	0	0	2	0	0	0	0	4	0	0	3	0	0	1	1	0	0	0
284171	14	78	38	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
226939	11	79	55	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
553650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	39	112	0	0
513763	199	2230	2110	2	2	0	0	3	1	0	2	1	0	1	10	0	1	10	0	0	0	0	0
74169	44	269	263	0	0	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0
542211	400	223	228	3	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	0	1
573491	505	360	297	3	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
552001	72	48	69	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
102361	203	1134	901	2	1	1	1	4	0	0	4	0	0	0	5	1	1	5	0	0	0	1	0
531244	242	1137	1165	1	0	0	0	13	0	1	1	0	0	1	6	1	0	5	0	0	0	0	1
267008	292	1123	1078	0	0	0	0	8	0	0	2	0	0	1	5	1	0	9	0	0	0	2	2
81161	9	49	53	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
66912	27	110	42	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
210067	525	1785	1407	8	2	1	0	5	2	0	2	0	0	1	10	2	2	9	1	1	1	0	2
162849	44	147	174	2	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0
235963	15	71	69	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
100980	118	109	39	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
576076	1244	978	607	4	0	0	0	3	0	0	0	0	0	1	5	3	0	3	0	0	0	0	6
166011	158	569	434	0	1	0	0	1	0	0	1	0	0	0	4	1	1	4	0	0	0	0	0
170927	56	246	210	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0
214216	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	94	146	1	0
570248	66	166	247	1	0	0	0	3	0	0	0	0	0	1	1	0	0	2	0	0	0	0	1
509572	12	58	50	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	3	1	6	0	0
553966	112	437	542	1	0	1	0	3	0	0	2	0	0	0	5	0	0	6	0	3	1	1	0
277874	48	142	126	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
69761	16	81	48	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
264526	157	527	548	2	0	0	0	3	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0
102061	23	142	117	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0
2742	833	2648	2175	4	0	2	0	9	2	0	1	0	0	2	13	4	1	7	1	0	0	0	1
47263	479	1461	1152	2	0	1	0	3	0	0	0	0	0	2	6	2	1	5	11	50	11	0	3
101137	22	121	114	0	0	0	0	0	0	0	0	0	7	0	2	0	0	1	0	0	0	0	0
2745	129	514	610	2	0	0	0	1	0	0	0	0	0	0	4	2	1	4	0	1	0	0	0
83666	214	717	557	1	0	0	0	2	1	0	1	0	0	1	2	0	1	0	1	0	0	0	0
143650	515	1049	1075	3	0	0	0	4	0	1	0	0	0	1	7	0	1	8	0	0	1	0	0
284052	1353	5767	6494	10	2	1	1	28	2	1	8	0	0	7	39	4	2	32	3	12	15	0	7
511535	8	100	80	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
278445	38	174	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
2744	15	78	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
544167	30	124	105	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
194108	39	157	91	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0
143935	98	272	192	2	0	0	0	1	0	0	1	0	0	0	1	0	0	2	1	2	1	1	0
564996	348	1269	838	3	0	0	0	3	0	2	1	0	0	1	7	1	0	6	0	1	0	0	0
563567	244	938	1065	5	0	2	0	10	0	0	4	1	1	3	6	8	12	9	575	195	257	4	0
251287	164	802	955	2	0	1	0	4	1	0	2	0	0	1	5	0	0	6	1	3	6	0	0
573498	71	377	422	1	0	0	0	1	0	0	0	0	0	1	1	0	0	2	3	44	21	1	1
565564	20	137	128	33	2	3	5	1	0	2	4	1	0	2	2	6	15	1	581	2445	2980	6	2
562167	1	5	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	92	183	0	0
559525	11	73	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0
278709	13	86	91	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	6	111	43	0	0
548078	11	50	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0
220556	162	650	793	0	1	1	1	4	0	0	5	0	0	0	4	1	0	7	0	0	5	0	1
162841	561	2369	2254	6	0	0	1	10	1	0	0	1	0	0	7	0	1	12	1	6	23	0	2
534587	866	3275	3335	5	0	2	1	6	0	0	2	0	1	1	19	1	0	15	0	0	0	1	1
590201	1	2	0	5	0	0	0	0	0	0	0	0	0	0	0	2	5	0	56	348	304	0	0
274885	0	7	8	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	333	266	1	0
72863	70	240	295	0	0	1	0	2	0	1	0	0	0	1	1	0	2	1	6	4	2	0	0
581965	943	4521	4851	9	3	1	0	40	1	2	4	0	0	3	31	8	2	35	21	14	13	4	3
541573	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	12	0	0	12	7	115	0	0
260455	602	1794	1717	7	0	0	0	7	0	0	0	1	1	5	9	5	0	11	0	0	1	0	1
208032	168	839	708	2	0	1	0	4	0	0	1	0	0	0	4	0	3	4	0	0	0	0	0
555305	397	1177	1167	1	1	0	0	14	0	0	1	0	0	0	5	2	0	8	0	0	0	1	0
563339	64	124	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
552873	82	222	247	1	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0
348818	16	23	17	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	25	206	0	0
551071	82	339	312	0	0	0	0	2	0	0	1	0	0	0	2	1	0	4	0	0	0	0	0
211661	112	576	355	0	0	0	0	8	0	0	1	0	0	0	3	1	0	3	0	0	1	0	0
143557	28	222	153	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0
203941	37	94	96	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
143216	43	166	109	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
542855	133	317	238	2	0	0	0	2	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1
154220	21	85	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
330804	38	110	84	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
113017	94	317	218	4	0	0	0	1	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0
533646	116	263	250	0	1	0	0	4	0	0	1	0	0	0	4	0	1	1	0	0	0	0	0
361865	31	48	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142371	6	22	5	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	79	27	0	0
184557	15	55	53	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533639	58	186	185	3	0	0	0	2	0	0	0	0	0	0	1	0	1	2	1	7	62	0	0
173719	16	42	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
102457	106	368	264	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0
322996	2	26	24	2	1	1	0	2	1	0	1	0	0	5	1	6	10	1	205	1564	76	1	0
233441	370	738	517	3	0	0	0	2	0	0	1	0	0	0	5	0	0	3	0	0	0	0	0
73998	0	0	0	0	0	0	0	0	0	0	0	0	348	23	0	0	0	1	0	0	0	0	0
250288	0	0	0	0	0	0	237	1	1	3	11	0	479	272	0	0	0	0	0	0	0	0	0
325608	66	9	4	18989	16459	15828	2	8	862	88	4	86	2	16	1	7	3	5	31	11	157	1283	205
138368	13	34	39	0	0	0	1	0	0	1	0	0	8	0	1	0	0	0	0	1	0	3	0
510994	14	34	32	6	3	1	65	3	510	156	2	266	20	12	1	0	1	2	2	172	162	3845	383
515620	0	0	0	1	0	0	0	2	0	61	32	0	1193	583	0	0	1	2	0	0	0	0	3
89770	0	0	0	0	0	1	9	0	4	0	1	441	38	16	0	0	0	0	0	0	0	1	0
44695	0	0	0	59	82	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
295560	0	0	0	37	49	29	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
344553	1	0	0	439	513	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1
193066	0	1	1	10	2	2	0	3	742	29	4	3344	4	31	1	1	1	0	0	2	98	10440	131
182202	0	1	0	0	0	0	9	0	49	42	0	112	2	0	0	0	0	0	0	36	75	112	2
319790	14	40	37	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	1	3	0	0
298875	165	19	17	49169	75656	51551	55	27	23	7	18	16	42	28	5	31	20	14	118	6	358	61	37
301680	1	0	0	136	173	160	1	0	2	0	0	0	0	0	0	1	0	0	0	0	2	4	0
308502	0	1	0	534	648	448	2	0	1	0	0	2	8	4	0	3	0	0	1	10	13	6	3
146485	0	0	0	0	0	0	0	0	11	0	0	89	0	0	0	0	0	0	0	0	0	74	0
66939	29	53	53	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
14157	0	1	0	0	0	0	145	0	0	36	1	0	379	8	0	0	1	0	0	0	0	0	1
224206	54	40	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187802	0	0	0	0	0	0	0	0	7	0	0	2	0	1	0	0	0	0	0	0	0	96	278
212304	3	0	0	1	0	0	0	0	100	1	0	283	1	0	0	0	0	0	0	1	4	108	320
552238	1	0	0	0	0	0	0	0	7	0	0	17	0	0	0	0	0	0	0	0	0	99	50
589746	1	0	0	0	0	0	0	0	0	38	28	1	377	510	0	1	0	0	0	0	0	1	1
215890	2	0	0	0	1	1	8	1	22	86	0	3601	7	1	0	0	0	0	0	0	1	9	1
109334	0	0	0	0	0	0	2	0	8	45	0	119	5	0	0	0	0	0	0	0	0	2	5
46159	0	0	0	1	1	0	45	2	1	11	21	5	213	282	0	0	0	0	0	0	0	1	6
14163	0	0	0	0	0	0	1	0	0	27	0	1	469	9	0	0	0	0	0	0	0	1	0
229761	1	0	0	0	0	0	0	0	51	0	0	41	0	0	0	0	0	1	0	0	0	72	62
584294	44	374	279	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
160284	2	1	0	0	1	0	2	1	18	129	0	2993	643	3	0	0	0	0	0	0	0	40	1
405524	1	1	0	1	0	2	40	4	145	111	1	11363	227	8	2	1	2	1	0	0	0	13	3
68341	0	0	0	0	0	0	0	0	2	33	0	107	52	1	0	0	0	0	0	0	0	13	0
179165	0	0	0	0	0	0	2	0	0	0	0	4	219	0	0	0	0	0	0	0	0	2	1
426785	0	0	0	0	0	0	3	0	7	69	0	1034	64	0	0	0	0	0	0	0	0	8	1
268507	0	0	0	0	0	0	1	0	1	0	0	110	0	0	0	0	0	0	0	0	0	1	0
266777	0	0	0	0	0	1	0	0	53	48	0	395	26	2	0	0	0	0	0	0	0	7	0
565812	1	0	0	0	0	0	143	2	22	2448	2	347	1829	3	1	0	2	2	0	1	1	33	8
14277	0	1	1	0	0	0	10	0	1	5	0	205	47	0	0	0	0	0	0	0	0	7	0
182104	1	1	0	1	1	2	99	0	9	123	0	3271	1016	4	0	0	1	0	0	0	0	51	16
83175	0	0	1	0	0	0	15	0	1	29	2	397	48	0	0	0	0	0	0	0	0	4	1
364655	0	1	0	0	0	0	0	0	1	3	0	156	4	0	0	0	0	0	0	0	0	7	1
86757	1	6	0	3	0	4	917	8	81	6229	6	2795	3162	8	0	1	2	1	1	0	1	77	47
275891	0	1	1	2	1	0	1	2	19	113	0	4665	294	3	0	1	0	2	0	0	1	22	0
448819	0	0	0	34	36	29	81	0	4	298	2	1234	358	0	0	0	0	0	0	0	1	12	2
359171	155	11	4	37170	35967	31361	360	14	17	523	15	13	371	27	2	14	25	8	100	7	314	73	13
469655	0	0	0	1	0	0	11	0	6	794	0	133	498	0	0	0	1	0	0	0	0	20	0
218121	0	1	0	0	0	0	76	0	2	431	0	0	72	0	0	0	0	1	0	0	0	2	1
190690	0	3	0	0	0	0	55	0	11	177	0	476	775	0	0	0	0	1	0	0	0	7	0
492843	0	0	0	0	1	0	8	0	5	284	0	90	439	1	0	0	0	0	0	0	0	5	0
307370	2	1	1	1	1	0	99	5	0	5145	3	1	3913	6	0	1	1	1	1	0	2	1	0
14290	0	0	1	0	0	0	84	0	0	1637	0	1	1105	3	0	0	1	0	0	1	1	1	0
357533	1	0	0	0	0	0	238	1	5	402	1	17	558	1	0	0	0	0	1	0	0	0	0
367842	0	0	0	0	0	0	0	0	1	0	0	56	154	0	0	0	0	0	0	0	0	0	0
212128	1	1	0	0	1	1	0	1	11	156	0	4319	59	1	0	0	0	0	0	0	2	3	2
500281	0	0	0	0	0	0	227	0	0	30	38	0	52	27	0	0	0	0	0	0	0	0	0
181489	0	1	0	0	0	0	134	1	1	73	3	1	2018	38	0	0	0	0	0	0	0	2	7
259130	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	58	619
469661	31	4	1	10282	8000	8652	0	0	1	0	7	5	2	4	1	8	4	5	26	0	65	23	39
267192	72	9	4	22942	16573	16124	0	7	6	1	6	9	20	17	4	7	9	4	32	7	130	22	9
287160	693	2718	1680	5	3	1	13	4	2	0	2	0	2	3	11	2	2	13	1	15	13	0	1
589921	28	132	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183481	55	190	207	0	0	1	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0
16145	142	745	680	3	0	0	0	3	0	0	0	0	0	2	5	0	0	2	1	1	0	1	0
224769	124	676	590	0	0	0	0	1	0	0	1	1	0	1	5	1	0	6	0	0	1	0	1
104466	189	1049	666	2	0	0	0	1	0	0	0	0	0	1	4	2	1	2	1	0	0	0	1
587690	19	50	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0
346780	19	4	2	3898	3016	3185	2	5	3237	48	3	2380	10	3	1	4	4	2	15	69	165	309	200
579564	70	103	136	51	39	38	0	2	1936	14	0	832	10	3	0	0	0	2	1	11	5	37	271
248563	0	1	1	1	1	0	0	0	127	25	0	51	0	0	0	0	0	0	1	44	114	76	0
295190	1	0	0	0	0	0	20	0	0	0	0	0	63	0	0	5	1	0	0	38	15	0	0
591496	35	230	190	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	7	9	0	0
49549	48	152	132	0	0	0	1	2	0	0	0	0	0	0	1	0	1	2	0	7	1	0	0
16227	22	52	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
16239	47	114	119	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
206881	0	0	0	0	0	0	0	0	253	0	0	59	0	0	0	0	0	0	0	0	5	357	79
587566	51	26	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227369	0	0	0	1	0	0	0	0	1462	3	0	1	0	0	0	0	0	1	0	0	0	0	1
165334	8	6	7	11	10	7	2	15	19	4	11	14	92	20	3	1	7	6	0	4	3	6	4
549577	0	0	0	1	1	0	0	1	1239	0	0	0	8	2	0	0	0	0	0	1	0	0	0
320073	4	7	5	15	5	5	3	12	1491	4	5	8	65	7	4	4	2	8	0	2	3	3	4
319455	1	0	0	0	0	0	0	0	15	0	0	38	0	0	0	0	0	0	0	0	0	196	59
544392	0	0	0	0	1	0	0	0	21	0	0	141	0	0	0	0	0	1	0	0	1	283	11
213762	0	0	0	0	0	2	0	0	249	0	0	41	0	0	0	0	0	0	0	0	1	7	0
178618	1	0	0	0	0	0	0	0	177	0	0	86	0	0	0	0	0	0	0	0	0	1	1
368252	1	1	0	1	1	0	0	1	324	0	0	290	0	0	0	0	1	0	0	0	5	458	12
187767	0	0	1	2	2	0	0	0	1800	0	0	2	4	2	0	0	0	0	0	0	0	0	1
363519	0	0	0	0	0	0	0	0	297	0	0	59	0	0	0	0	0	0	0	0	0	0	1
296695	2	0	0	1	0	0	0	0	353	0	0	149	1	2	0	0	0	0	0	0	6	558	139
204932	4	1	0	1	0	0	0	0	607	0	0	198	0	4	0	0	0	0	0	0	8	844	381
191905	6	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	8	683
549871	1	4	3	2	2	1	0	6	17317	11	4	6280	55	14	1	1	5	1	0	1	3	5	2
212288	0	0	2	0	0	0	0	0	64	0	0	121	0	0	0	0	0	0	0	0	2	295	4
292758	0	0	0	0	0	0	0	0	368	1	0	0	3	0	0	0	0	0	0	0	0	1	0
195998	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	103	4
365302	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	143	2
587360	16	217	118	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0
591475	14	34	70	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
532875	28	83	76	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	0	0	0
578409	30	46	68	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
358030	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	3	316	4
69664	0	0	0	0	0	0	0	0	2	0	1	291	0	1	0	0	0	0	0	0	0	1	0
325962	18	202	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65412	26	155	80	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
399586	1	0	0	0	0	0	264	1	18	148	99	228	326	24	0	0	0	6	0	0	2	0	1
177704	0	0	0	0	0	0	0	0	3	13	0	648	0	1	0	0	1	0	0	1	0	2	0
366882	1	0	1	2	0	1	0	3	8406	9	2	2	1	0	0	1	0	2	0	0	0	0	0
167872	1	0	0	0	0	0	0	1	458	0	0	0	1	0	0	0	0	0	0	1	0	5	278
230437	1	0	0	0	0	0	0	4	4361	20	0	3	5	4	0	0	3	1	0	1	0	0	1
348897	8	3	3	7	4	5	2	8	53	1	5	15	61	10	5	4	1	4	0	1	0	4	3
49406	0	0	0	0	0	0	0	0	676	0	1	895	0	0	0	0	1	1	0	0	0	0	0
523404	0	0	0	0	1	0	0	0	1	0	0	1354	0	0	0	1	0	0	0	0	0	1	1
565565	0	2	1	1	0	0	0	4	3803	1	0	0	1	0	0	0	0	0	0	0	0	0	0
204351	0	0	0	0	0	0	0	1	95	0	1	1108	0	1	0	1	0	0	0	0	0	1	0
209103	0	0	1	0	0	0	0	1	1199	4	0	0	0	1	0	0	0	1	0	0	1	0	0
522130	0	2	0	0	0	0	0	0	0	0	0	453	2	1	0	0	0	0	0	0	0	0	0
196795	0	0	0	0	0	0	0	0	0	47	0	2715	0	1	0	0	1	0	0	0	0	0	0
255669	0	0	0	0	0	0	70	3	27	22	49	59	117	816	0	0	0	3	0	0	0	0	0
21195	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	7	109
186654	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	12	165
184208	1	0	0	2	0	1	0	0	285	2	0	2	0	2	0	0	0	0	0	0	9	1080	10
170124	0	0	0	0	1	0	0	1	151	1	0	384	2	0	0	0	1	0	0	0	7	263	5
198941	0	0	0	1	1	0	0	1	658	8	0	2113	3	1	0	1	0	0	0	0	1	11	0
187846	0	0	0	0	0	0	0	0	5	0	0	62	0	1	0	0	0	0	0	0	2	57	40
158946	2	0	0	1	1	0	0	1	9	0	0	21	0	0	0	0	0	0	0	0	0	98	79
191553	0	0	0	0	0	0	0	0	43	0	0	189	0	0	0	0	0	0	0	0	0	2	2
510817	0	0	0	1	0	0	0	0	87	0	0	1	0	1	0	0	0	0	0	0	5	424	10
544358	0	1	1	3	4	1	0	2	239	4	1	7141	7	5	0	2	3	1	0	0	0	8	12
302160	8	3	2	7	4	4	2	13	8901	33	3	5478	13	7	0	2	1	1	1	0	2	21	387
177113	0	0	0	2	0	2	0	0	34	0	1	130	0	0	0	0	0	0	0	0	5	297	48
204282	0	0	0	1	1	2	0	0	5	0	0	569	0	0	0	0	0	1	0	0	0	45	0
192573	934	20	8	60	23	27	2	20	829	108	25	12676	33	80	1	10	14	10	0	7	319	34569	129499
300851	0	0	0	1	0	1	0	0	8	0	0	133	0	0	0	0	0	0	0	0	0	8	1
114348	0	0	0	3	2	7	0	0	70	0	0	74	0	0	0	0	0	0	0	0	0	50	7
204093	0	0	0	0	0	0	0	1	115	0	0	239	0	0	0	0	0	0	0	0	0	42	1
158027	0	1	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	2	221	3
206906	0	0	0	1	0	0	0	0	342	1	0	713	0	1	0	0	0	0	0	0	2	193	79
165261	8	0	1	1961	1430	4538	0	1	167	0	1	661	0	0	0	1	0	1	7	2	16	587	325
469744	0	0	0	133	136	123	0	0	32	0	0	165	0	0	0	0	0	0	1	0	0	1	1
180565	0	0	0	0	0	0	0	0	139	0	0	1	0	0	0	0	0	0	0	0	0	5	3
435679	0	0	0	0	0	0	0	0	44	0	0	37	0	1	0	0	0	0	0	0	1	183	1
420351	0	0	0	0	0	0	0	0	80	0	0	155	0	0	0	0	0	0	0	0	0	27	3
208543	0	0	0	0	0	0	0	0	97	0	0	3	0	0	0	0	0	0	0	0	0	0	1
34823	0	0	0	0	0	0	0	1	51	0	0	171	4	0	0	0	0	0	0	0	0	13	120
296949	0	0	0	0	0	0	0	0	26	0	0	108	0	0	0	0	0	0	0	0	0	6	4
95502	1	0	0	0	1	1	0	0	155	0	0	201	0	0	0	0	0	0	0	0	0	35	7
368752	0	0	1	0	0	0	0	0	172	0	0	56	0	1	0	0	0	0	0	0	0	0	1
213306	0	0	0	0	0	1	0	0	7	0	0	46	0	1	0	0	0	0	0	0	0	41	75
175497	2	0	1	9	5	8	2	3	7	0	3	2	22	25	2	1	3	3	0	0	87	8810	123
554883	0	0	0	1	0	0	0	0	72	0	0	90	0	0	0	0	0	0	0	0	0	73	1
263461	2	0	0	2	1	3	0	1	257	3	1	2	13	8	0	2	1	1	0	1	41	4473	217
195102	6	1	0	2	1	1	0	2	2044	2	2	1	8	3	0	1	0	0	0	0	0	5	473
593486	0	0	0	0	0	0	0	1	96	0	0	137	0	0	0	0	0	0	0	0	0	70	31
165734	1	0	0	2	0	0	0	0	647	0	1	1132	0	1	0	0	0	0	0	0	9	706	77
158222	0	0	0	1	0	1	0	0	18	1	0	39	0	6	0	0	1	0	0	1	14	1342	15
548032	0	0	0	1	0	0	0	0	92	0	0	57	0	0	0	0	0	0	0	0	0	163	16
205531	0	0	0	0	1	0	0	1	248	0	0	1	0	0	0	0	0	0	0	0	0	0	0
580270	1	2	0	2	0	0	0	0	115	0	2	98	0	0	0	0	1	0	0	1	3	438	48
207983	0	1	0	0	0	0	0	0	443	0	0	2062	1	1	0	1	1	1	0	0	1	101	6
112837	0	0	0	0	0	0	0	0	190	0	0	159	0	0	0	0	0	0	0	0	0	0	5
193632	0	0	2	3	0	3	0	5	1636	1	1	2278	18	5	0	2	2	0	0	0	1	12	34
301943	2	0	0	0	0	0	0	0	526	0	0	0	0	0	0	0	0	0	0	0	1	26	279
203545	2	0	1	0	0	0	0	1	1429	0	2	0	16	1	0	1	0	2	0	0	0	19	529
302974	4	1	0	1	2	1	5	3	5960	1	2	6	13	3	0	0	0	3	0	1	0	2	232
296377	0	0	0	2	0	0	0	0	283	0	0	1	1	0	0	1	0	0	0	1	4	352	3
209475	0	0	0	0	0	0	0	0	68	0	0	38	0	0	0	0	0	0	0	0	0	19	0
215231	0	0	0	0	1	0	0	0	37	0	0	217	0	0	0	0	0	0	0	0	0	0	0
302377	0	0	0	1	0	0	0	0	1	0	0	393	0	0	0	0	0	0	0	0	0	0	0
322956	3	0	0	0	0	0	0	0	681	0	0	0	1	0	0	0	0	0	0	0	0	2	117
216862	4	1	0	1	0	0	0	0	310	0	0	1078	2	10	0	0	0	0	0	0	20	2733	249
204625	0	0	0	0	0	0	0	0	68	0	0	0	1	0	0	0	0	0	0	0	1	31	1
295890	0	2	0	0	0	0	0	1	41	0	0	118	0	0	0	0	0	0	0	0	0	3	0
208377	0	1	2	0	0	0	0	0	330	0	0	1466	0	0	0	0	1	0	0	0	0	2	0
205241	1	0	0	2	0	1	0	1	74	0	0	62	0	0	0	0	0	0	0	0	0	49	149
175959	0	0	0	0	0	0	0	0	3	0	0	20	0	1	0	0	0	0	0	0	1	200	3
355197	0	0	0	49	37	37	0	0	3	0	0	18	0	0	0	0	0	0	0	0	0	5	23
194648	79	0	0	12	3	1	4	2	418	25	4	4743	0	11	1	1	0	3	0	0	28	2905	11801
191796	6	0	0	0	1	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	2	41	625
179989	0	0	1	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	5	2
296257	0	0	0	0	1	0	0	1	1	0	1	0	16	3	0	0	0	0	0	0	0	12	521
190454	0	1	0	0	0	1	0	0	0	0	0	118	0	1	0	0	0	0	0	0	0	1	0
14010	0	0	0	0	0	0	98	1	0	1	2	0	134	8	0	0	0	0	0	0	0	0	0
199013	1	0	0	3	1	0	0	0	210	6	1	915	1	3	0	0	1	0	0	0	7	686	12
231128	0	0	0	0	0	0	0	0	28	0	0	71	1	0	0	0	0	0	0	0	1	192	19
319153	3	0	0	1	0	0	0	0	221	4	0	83	0	0	0	1	0	0	0	0	1	184	539
174911	1	0	0	23	21	26	0	0	1	0	0	513	1	0	0	0	0	0	0	0	0	0	12
562033	0	0	1	22	19	19	0	1	2	1	0	8	0	0	0	0	0	0	1	0	0	15	37
297819	0	0	0	49	45	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
195173	65	3	1	6	4	3	0	0	442	10	7	2244	2	4	0	0	0	1	0	0	10	1305	11440
198536	0	0	0	0	1	0	0	0	2	0	0	12	0	0	0	0	0	0	0	0	0	7	95
